POLL_PLACE_ID,JURISDICTION,COUNTY_NAME,ED_PRECINCT,POLL_NAME,POLL_ADDRESS1,CITY,STATE,ZIP,LEGISLATIVE_SUB_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,CONGRESSIONAL_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,COUNCILMANIC_DISTRICT_CODE,COMMISSIONER_DISTRICT_CODE,SCHOOL_DISTRICT_CODE,ORPHAN_DISTRICT_CODE,ELECTION_DISTRICT_CODE,MUNICIPAL_DISTRICT_CODE,BUILDING_TYPE,COLLEGE_NEARBY,COLLEGE_NAME,IS_EARLY_VOTING,Column1
500000373,2,Anne Arundel County,5018,BROADNECK HS,1265 GREEN HOLLY DRIVE,ANNAPOLIS,MD,21409,33C,33,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000150,2,Anne Arundel County,5019,SEVERNA PARK MS,450 JUMPERS HOLE ROAD,SEVERNA PARK,MD,21146,33B,33,3,5,5,5,,,,5,,SCHOOL,0,,0,
500000373,2,Anne Arundel County,5020,BROADNECK HS,1265 GREEN HOLLY DRIVE,ANNAPOLIS,MD,21409,30A,30,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000152,2,Anne Arundel County,5021,CROSSPOINTE CHURCH,365 JONES STATION ROAD,ARNOLD,MD,21012,33C,33,3,5,5,5,,,,5,,CHURCH,0,,0,
2000058,2,Anne Arundel County,5022,ARUNDEL MS,1179 HAMMOND LANE,ODENTON,MD,21113,31,31,3,5,5,5,,,,5,,SCHOOL,0,,0,
750000447,2,Anne Arundel County,5023,ARNOLD ES,95 JOYCE LANE EAST,ARNOLD,MD,21012,30A,30,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000150,2,Anne Arundel County,5024,SEVERNA PARK MS,450 JUMPERS HOLE ROAD,SEVERNA PARK,MD,21146,31,31,3,5,5,5,,,,5,,SCHOOL,0,,0,
500000475,2,Anne Arundel County,5025,ODENTON LIBRARY,1325 ANNAPOLIS ROAD,ODENTON,MD,21113,33A,33,5,5,5,5,,,,5,,LIBRARY,0,,0,
750000447,2,Anne Arundel County,5026,ARNOLD ES,95 JOYCE LANE EAST,ARNOLD,MD,21012,30A,30,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000040,2,Anne Arundel County,5027,BROADNECK LIBRARY,1275 GREEN HOLLY DRIVE,ANNAPOLIS,MD,21409,33C,33,3,5,5,5,,,,5,,LIBRARY,0,,0,
2000133,2,Anne Arundel County,5028,WINDSOR FARM ES,591 BROADNECK ROAD,ANNAPOLIS,MD,21409,33C,33,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000171,2,Anne Arundel County,5029,PASADENA UMC,61 RITCHIE HIGHWAY,PASADENA,MD,21122,31,31,3,5,5,5,,,,5,,CHURCH,0,,0,
2000058,2,Anne Arundel County,5030,ARUNDEL MS,1179 HAMMOND LANE,ODENTON,MD,21113,31,31,5,5,5,5,,,,5,,SCHOOL,0,,0,
2000004,2,Anne Arundel County,5031,SEVERNA PARK HS,60 ROBINSON ROAD,SEVERNA PARK,MD,21146,31,31,3,5,5,5,,,,5,,SCHOOL,0,,0,
500000475,2,Anne Arundel County,5032,ODENTON LIBRARY,1325 ANNAPOLIS ROAD,ODENTON,MD,21113,33A,33,3,5,5,5,,,,5,,LIBRARY,0,,0,
2000007,2,Anne Arundel County,5033,SHIPLEY'S CHOICE ES,310 GOVERNOR WILLIAM STONE PARKWAY,MILLERSVILLE,MD,21108,31,31,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000185,2,Anne Arundel County,5034,ASBURY TOWN-NECK UMC,429 ASBURY DRIVE,SEVERNA PARK,MD,21146,31,31,3,5,5,5,,,,5,,CHURCH,0,,0,
2000133,2,Anne Arundel County,5035,WINDSOR FARM ES,591 BROADNECK ROAD,ANNAPOLIS,MD,21409,33C,33,3,5,5,5,,,,5,,SCHOOL,0,,0,
2000033,2,Anne Arundel County,5036,ARUNDEL HS,1001 ANNAPOLIS ROAD,GAMBRILLS,MD,21054,33A,33,5,5,5,5,,,,5,,SCHOOL,0,,0,
2000058,2,Anne Arundel County,5037,ARUNDEL MS,1179 HAMMOND LANE,ODENTON,MD,21113,33A,33,3,5,5,5,,,,5,,SCHOOL,0,,0,
750000249,2,Anne Arundel County,6001,ANNAPOLIS SENIOR CENTER,119 SOUTH VILLA AVENUE,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SENIOR CENTER,0,,0,
2000062,2,Anne Arundel County,6002,GERMANTOWN ES,200 WINDELL AVENUE,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000020,2,Anne Arundel County,6003,PHOENIX ACADEMY,1411 CEDAR PARK ROAD,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000050,2,Anne Arundel County,6004,AMERICAN LEGION POST #141,1707 FOREST DRIVE,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,OTHER,0,,0,
2000029,2,Anne Arundel County,6005,ANNAPOLIS MS,1399 FOREST DRIVE,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000132,2,Anne Arundel County,6006,TYLER HEIGHTS ES,200 JANWALL STREET,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000061,2,Anne Arundel County,6007,GEORGETOWN EAST ES,111 DOGWOOD ROAD,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000138,2,Anne Arundel County,6008,EASTPORT VFD,914 BAY RIDGE AVENUE,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,FIRE STATION,0,,0,
2000029,2,Anne Arundel County,6009,ANNAPOLIS MS,1399 FOREST DRIVE,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000146,2,Anne Arundel County,6010,UNITED CHURCH OF CHRIST,6 CARVEL CIRCLE,EDGEWATER,MD,21037,30A,30,3,5,5,6,,,,6,,CHURCH,0,,0,
2000140,2,Anne Arundel County,6011,HERALD HARBOR COMMUNITY CENTER,390 HALL ROAD,CROWNSVILLE,MD,21032,33B,33,3,5,5,6,,,,6,,COMMUNITY CENTER,0,,0,
750000297,2,Anne Arundel County,6012,WEST ANNAPOLIS ES,505 MELVIN AVENUE,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
750000366,2,Anne Arundel County,6013,MILLS-PAROLE ES,1 GEORGE AND MARION PHELPS LANE,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000050,2,Anne Arundel County,6014,AMERICAN LEGION POST #141,1707 FOREST DRIVE,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,OTHER,0,,0,
2000016,2,Anne Arundel County,6015,SALVATION ARMY ANNAPOLIS,351 HILLTOP LANE,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,OTHER,0,,0,
500000041,2,Anne Arundel County,6016,EASTPORT COMMUNITY CENTER,1014 PRESIDENT STREET,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,COMMUNITY CENTER,0,,0,
750000118,2,Anne Arundel County,6017,SOUTH SHORE ES,1376 FAIRFIELD LOOP ROAD,CROWNSVILLE,MD,21032,33B,33,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000053,2,Anne Arundel County,6018,EASTPORT ES,420 FIFTH STREET,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000134,2,Anne Arundel County,6019,ANNAPOLIS HS,2700 RIVA ROAD,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000027,2,Anne Arundel County,6020,AMERICAN LEGION POST #7,1905 CROWNSVILLE ROAD,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,OTHER,0,,0,
2000000,2,Anne Arundel County,6021,ROLLING KNOLLS ES,1985 VALLEY ROAD,ANNAPOLIS,MD,21401,33B,33,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000000,2,Anne Arundel County,6022,ROLLING KNOLLS ES,1985 VALLEY ROAD,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000142,2,Anne Arundel County,6023,EASTPORT-ANNAPOLIS NECK LIBRARY,269 HILLSMERE DRIVE,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,LIBRARY,0,,0,
2000067,2,Anne Arundel County,6024,HILLSMERE ES,3052 ARUNDEL ON THE BAY ROAD,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
500000030,2,Anne Arundel County,6025,BAY RIDGE CIVIC ASSOCIATION,80 E LAKE DRIVE,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,COMMUNITY CENTER,0,,0,
2000084,2,Anne Arundel County,6026,MILLERSVILLE ES,1601 MILLERSVILLE ROAD,MILLERSVILLE,MD,21108,33B,33,3,5,5,6,,,,6,,SCHOOL,0,,0,
750000118,2,Anne Arundel County,6027,SOUTH SHORE ES,1376 FAIRFIELD LOOP ROAD,CROWNSVILLE,MD,21032,33B,33,3,5,5,6,,,,6,,SCHOOL,0,,0,
750000124,2,Anne Arundel County,6028,BAY AREA COMMUNITY CHURCH,884 CHESTERFIELD ROAD,ANNAPOLIS,MD,21401,33B,33,3,5,5,6,,,,6,,CHURCH,0,,0,
2000177,2,Anne Arundel County,6029,WEEMS CREEK BAPTIST CHURCH,600 N BESTGATE ROAD,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,CHURCH,0,,0,
2000178,2,Anne Arundel County,6030,BAY RIDGE CHRISTIAN CHURCH,1071 BAY RIDGE ROAD,ANNAPOLIS,MD,21403,30A,30,3,5,5,6,,,,6,,CHURCH,0,,0,
2000184,2,Anne Arundel County,6031,ST. PHILIPS EPISCOPAL CHURCH,730 BESTGATE ROAD,ANNAPOLIS,MD,21401,33B,33,3,5,5,6,,,,6,,CHURCH,0,,0,
2000000,2,Anne Arundel County,6032,ROLLING KNOLLS ES,1985 VALLEY ROAD,ANNAPOLIS,MD,21401,30A,30,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000084,2,Anne Arundel County,6033,MILLERSVILLE ES,1601 MILLERSVILLE ROAD,MILLERSVILLE,MD,21108,33A,33,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000084,2,Anne Arundel County,6034,MILLERSVILLE ES,1601 MILLERSVILLE ROAD,MILLERSVILLE,MD,21108,31,31,3,5,5,6,,,,6,,SCHOOL,0,,0,
2000084,2,Anne Arundel County,6035,MILLERSVILLE ES,1601 MILLERSVILLE ROAD,MILLERSVILLE,MD,21108,33B,33,5,5,5,6,,,,6,,SCHOOL,0,,0,
500000032,2,Anne Arundel County,7001,TRACEY'S ES,20 DEALE ROAD,TRACYS LANDING,MD,20779,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000051,2,Anne Arundel County,7002,DEALE ES,759 MASONS BEACH ROAD,DEALE,MD,20751,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000006,2,Anne Arundel County,7003,SHADY SIDE ES,4859 ATWELL ROAD,SHADY SIDE,MD,20764,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000147,2,Anne Arundel County,7004,SOUTHERN HS,4400 SOLOMONS ISLAND ROAD,HARWOOD,MD,20776,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000119,2,Anne Arundel County,7005,EDGEWATER ES,121 WASHINGTON ROAD,EDGEWATER,MD,21037,30A,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
500000376,2,Anne Arundel County,7006,SOUTH RIVER HS,201 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000118,2,Anne Arundel County,7007,DAVIDSONVILLE ES,962 CENTRAL AVENUE WEST,DAVIDSONVILLE,MD,21035,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000147,2,Anne Arundel County,7008,SOUTHERN HS,4400 SOLOMONS ISLAND ROAD,HARWOOD,MD,20776,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
750001175,2,Anne Arundel County,7009,LOTHIAN ES,5175 SOLOMONS ISLAND RD,LOTHIAN,MD,20711,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
500000031,2,Anne Arundel County,7010,MAYO ES,1260 MAYO RIDGE ROAD,EDGEWATER,MD,21037,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000182,2,Anne Arundel County,7011,CENTRAL MS,221 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000113,2,Anne Arundel County,7012,RIVA VFD,3123 RIVA ROAD,RIVA,MD,21140,33B,33,5,5,5,7,,,,7,,FIRE STATION,0,,0,
750001053,2,Anne Arundel County,7013,CROFTON HS,2291 DAVIDSONVILLE ROAD,GAMBRILLS,MD,21054,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000049,2,Anne Arundel County,7014,CROFTON WOODS ES,1750 URBY DRIVE,CROFTON,MD,21114,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
500000751,2,Anne Arundel County,7015,CROFTON ES,1405 DUKE OF KENT DR,CROFTON,MD,21114,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000049,2,Anne Arundel County,7016,CROFTON WOODS ES,1750 URBY DRIVE,CROFTON,MD,21114,21,21,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000048,2,Anne Arundel County,7017,CROFTON MS,2301 DAVIDSONVILLE ROAD,GAMBRILLS,MD,21054,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000164,2,Anne Arundel County,7018,CARVER STAFF DEVELOPMENT CENTER,2671 CARVER ROAD,GAMBRILLS,MD,21054,21,21,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000116,2,Anne Arundel County,7019,EDGEWATER LIBRARY,25 STEPNEYS LANE,EDGEWATER,MD,21037,30B,30,5,5,5,7,,,,7,,LIBRARY,0,,0,
2000117,2,Anne Arundel County,7020,CROFTON MEADOWS ES,2020 TILGHMAN DRIVE,CROFTON,MD,21114,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000127,2,Anne Arundel County,7021,SOUTHERN MS,5235 SOLOMONS ISLAND ROAD,LOTHIAN,MD,20711,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
500000378,2,Anne Arundel County,7022,CENTRAL ES,130 STEPNEYS LANE,EDGEWATER,MD,21037,33B,33,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000179,2,Anne Arundel County,7023,SOUTH COUNTY SENIOR CENTER,27 STEPNEYS LANE,EDGEWATER,MD,21037,30B,30,5,5,5,7,,,,7,,SENIOR CENTER,0,,0,
2000117,2,Anne Arundel County,7024,CROFTON MEADOWS ES,2020 TILGHMAN DRIVE,CROFTON,MD,21114,21,21,5,5,5,7,,,,7,,SCHOOL,0,,0,
2000006,2,Anne Arundel County,7025,SHADY SIDE ES,4859 ATWELL ROAD,SHADY SIDE,MD,20764,30B,30,5,5,5,7,,,,7,,SCHOOL,0,,0,
750000104,2,Anne Arundel County,,EV01 ODENTON LIBRARY,1325 ANNAPOLIS ROAD,ODENTON,MD,21113,,,,,,,,,,,,LIBRARY,0,,1,
750000346,2,Anne Arundel County,,EV02 ANNE ARUNDEL COUNTY BOARD OF ELECTIONS,6740 BAYMEADOW DRIVE,GLEN BURNIE,MD,21060,,,,,,,,,,,,OTHER,0,,1,
750001183,2,Anne Arundel County,,EV03 EARLEIGH HEIGHTS VFD,161 RITCHIE HWY,SEVERNA PARK,MD,21146,,,,,,,,,,,,FIRE STATION,0,,1,
750000205,2,Anne Arundel County,,EV04 PIP MOYER REC CENTER,273 HILLTOP LANE,ANNAPOLIS,MD,21403,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750001184,2,Anne Arundel County,,EV05 SOUTH COUNTY SENIOR CENTER,27 STEPNEYS LANE,EDGEWATER,MD,21037,,,,,,,,,,,,SENIOR CENTER,0,,1,
750001185,2,Anne Arundel County,,EV06 ELKS LODGE 2309,1506 DEFENSE HWY,GAMBRILLS,MD,21054,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750001186,2,Anne Arundel County,,EV07 RIVIERA BEACH LIBRARY,1130 DUVALL HWY,PASADENA,MD,21122,,,,,,,,,,,,LIBRARY,0,,1,
750001187,2,Anne Arundel County,,EV08 SEVERN CENTER,1160 REECE RD,SEVERN,MD,21144,,,,,,,,,,,,SENIOR CENTER,0,,1,
750000970,2,Anne Arundel County,,EV09 DEALE ELKS LODGE,6022 DRUM POINT ROAD,DEALE,MD,20751,,,,,,,,,,,,OTHER,0,,1,
750001190,2,Anne Arundel County,,EV10 BROADNECK LIBRARY,1275 GREEN HOLLY DRIVE,ANNAPOLIS,MD,21409,,,,,,,,,,,,LIBRARY,0,,1,
500000090,3,Baltimore City,1001,SCHOOL #47 HAMPSTEAD HILL ACAD,500 S LINWOOD AVE,BALTIMORE,MD,21224,46,46,7,8,6,1,,,,1,,SCHOOL,0,,0,
500000333,3,Baltimore City,1002,ENGINE HOUSE #5,2120 EASTERN AVE,BALTIMORE,MD,21231,46,46,7,8,6,1,,,,1,,FIRE STATION,0,,0,
500000090,3,Baltimore City,1003,SCHOOL #47 HAMPSTEAD HILL ACAD,500 S LINWOOD AVE,BALTIMORE,MD,21224,46,46,7,8,6,1,,,,1,,SCHOOL,0,,0,
750000247,3,Baltimore City,1004,ENOCH PRATT FREE LIBRARY CANTON BRANCH,1030 S ELLWOOD AVE,BALTIMORE,MD,21224,46,46,7,8,6,1,,,,1,,LIBRARY,0,,0,
3000004,3,Baltimore City,1005,HATTON SENIOR CITIZEN CTR,2825 FAIT  AVE,BALTIMORE,MD,21224,46,46,7,8,6,1,,,,1,,SENIOR CENTER,0,,0,
500000356,3,Baltimore City,2001,SCHOOL #23 WOLFE STREET ACAD,245 S WOLFE ST,BALTIMORE,MD,21231,46,46,7,8,6,13,,,,2,,SCHOOL,0,,0,
500000356,3,Baltimore City,2002,SCHOOL #23 WOLFE STREET ACAD,245 S WOLFE ST,BALTIMORE,MD,21231,46,46,7,8,6,13,,,,2,,SCHOOL,0,,0,
3000007,3,Baltimore City,2003,LEMKO HOUSING FOR THE ELDERLY,603 S ANN ST,BALTIMORE,MD,21231,46,46,7,8,6,1,,,,2,,SENIOR CENTER,0,,0,
750000386,3,Baltimore City,3001,SCHOOL #8 CITY SPRINGS ELEM/MIDDLE,100 S CAROLINE ST,BALTIMORE,MD,21231,46,46,7,8,6,12,,,,3,,SCHOOL,0,,0,
750000386,3,Baltimore City,3002,SCHOOL #8 CITY SPRINGS ELEM/MIDDLE,100 S CAROLINE ST,BALTIMORE,MD,21231,46,46,7,8,6,12,,,,3,,SCHOOL,0,,0,
3000010,3,Baltimore City,3003,ST LEOS CHURCH HALL,225 S EXETER ST,BALTIMORE,MD,21202,46,46,7,8,6,12,,,,3,,CHURCH,0,,0,
750000424,3,Baltimore City,4001,WAR MEMORIAL BUILDING,101 N GAY STREET (ENTER ON LEXINGTON ST),BALTIMORE,MD,21202,46,46,7,8,6,11,,,,4,,OTHER,0,,0,
3000012,3,Baltimore City,4002,STEADMAN FIRE STATION,15 S EUTAW ST,BALTIMORE,MD,21201,40,40,7,8,6,11,,,,4,,FIRE STATION,0,,0,
3000013,3,Baltimore City,4003,MURTY CTR-POE AUDITORIUM,206 N FREMONT AVE,BALTIMORE,MD,21201,40,40,7,8,6,11,,,,4,,COMMUNITY CENTER,0,,0,
750000310,3,Baltimore City,5001,PLEASANT VIEW GARDEN APARTMENTS,201 N AISQUITH ST,BALTIMORE,MD,21202,46,46,7,8,6,12,,,,5,,OTHER,0,,0,
500000733,3,Baltimore City,5002,SCHOOL #414 PAUL DUNBAR HIGH SCH,1400 ORLEANS STREET - MAIN ENTRANCE,BALTIMORE,MD,21231,45,45,7,8,6,12,,,,5,,SCHOOL,0,,0,
3000016,3,Baltimore City,6001,SCHOOL #83 WM PACA ELEM,200 N LAKEWOOD AVE,BALTIMORE,MD,21224,46,46,7,8,6,13,,,,6,,SCHOOL,0,,0,
3000016,3,Baltimore City,6002,SCHOOL #83 WM PACA ELEM,200 N LAKEWOOD AVE,BALTIMORE,MD,21224,45,45,7,8,6,13,,,,6,,SCHOOL,0,,0,
3000016,3,Baltimore City,6003,SCHOOL #83 WM PACA ELEM,200 N LAKEWOOD AVE,BALTIMORE,MD,21224,45,45,7,8,6,13,,,,6,,SCHOOL,0,,0,
3000016,3,Baltimore City,6004,SCHOOL #83 WM PACA ELEM,200 N LAKEWOOD AVE,BALTIMORE,MD,21224,46,46,7,8,6,13,,,,6,,SCHOOL,0,,0,
3000016,3,Baltimore City,6005,SCHOOL #83 WM PACA ELEM,200 N LAKEWOOD AVE,BALTIMORE,MD,21224,46,46,7,8,6,13,,,,6,,SCHOOL,0,,0,
500000733,3,Baltimore City,7001,SCHOOL #414 PAUL DUNBAR HIGH SCH,1400 ORLEANS STREET - MAIN ENTRANCE,BALTIMORE,MD,21231,45,45,7,8,6,12,,,,7,,SCHOOL,0,,0,
500000092,3,Baltimore City,7002,SCHOOL #13 TENCH TILGHMAN ELEM,600 N PATTERSON PARK AVE,BALTIMORE,MD,21205,45,45,7,8,6,13,,,,7,,SCHOOL,0,,0,
500000092,3,Baltimore City,7003,SCHOOL #13 TENCH TILGHMAN ELEM,600 N PATTERSON PARK AVE,BALTIMORE,MD,21205,45,45,7,8,6,13,,,,7,,SCHOOL,0,,0,
500000732,3,Baltimore City,7004,LIGHTHOUSE WORSHIP CENTER,2931 E MADISON ST,BALTIMORE,MD,21205,45,45,7,8,6,13,,,,7,,CHURCH,0,,0,
500000205,3,Baltimore City,8001,THE MARYLAND STATE BOYS CHOIR CENTER FOR THE ARTS,3400 NORMAN AVE,BALTIMORE,MD,21213,45,45,7,8,6,3,,,,8,,OTHER,0,,0,
500000205,3,Baltimore City,8002,THE MARYLAND STATE BOYS CHOIR CENTER FOR THE ARTS,3400 NORMAN AVE,BALTIMORE,MD,21213,45,45,7,8,6,3,,,,8,,OTHER,0,,0,
3000027,3,Baltimore City,8003,CATHOLIC HIGH SCHOOL,2800 EDISON HWY,BALTIMORE,MD,21213,45,45,7,8,6,13,,,,8,,OTHER,0,,0,
750000466,3,Baltimore City,8004,SCHOOL #37 HARFORD HTS PRIMARY,2050 N WOLFE ST (NEW ENTRANCE),BALTIMORE,MD,21213,45,45,7,8,6,12,,,,8,,,0,,0,
750000466,3,Baltimore City,8005,SCHOOL #37 HARFORD HTS PRIMARY,2050 N WOLFE ST (NEW ENTRANCE),BALTIMORE,MD,21213,45,45,7,8,6,12,,,,8,,,0,,0,
3000030,3,Baltimore City,8006,SCHOOL #250 DR. BERNARD HARRIS SR ELEM,1400 N CAROLINE ST,BALTIMORE,MD,21213,45,45,7,8,6,12,,,,8,,SCHOOL,0,,0,
500000094,3,Baltimore City,8007,COLLINGTON SQUARE RECREATION CENTER,1409 N COLLINGTON AVE,BALTIMORE,MD,21213,45,45,7,8,6,13,,,,8,,COMMUNITY CENTER,0,,0,
500000205,3,Baltimore City,8008,THE MARYLAND STATE BOYS CHOIR CENTER FOR THE ARTS,3400 NORMAN AVE,BALTIMORE,MD,21213,45,45,7,8,6,3,,,,8,,OTHER,0,,0,
500000205,3,Baltimore City,8009,THE MARYLAND STATE BOYS CHOIR CENTER FOR THE ARTS,3400 NORMAN AVE,BALTIMORE,MD,21213,45,45,7,8,6,3,,,,8,,OTHER,0,,0,
750000326,3,Baltimore City,8010,SCHOOL #85 FT WORTHINGTON ELEM,2701 E OLIVER ST,BALTIMORE,MD,21213,45,45,7,8,6,13,,,,8,,,0,,0,
3000035,3,Baltimore City,8011,SCHOOL #86 LAKEWOOD ELEM,2625 E FEDERAL ST,BALTIMORE,MD,21213,45,45,7,8,6,13,,,,8,,SCHOOL,0,,0,
500000099,3,Baltimore City,9001,CHURCH OF THE REDEEMED,4321 OLD YORK RD,BALTIMORE,MD,21212,43A,43,7,8,6,4,,,,9,,CHURCH,0,,0,
3000037,3,Baltimore City,9002,THE ELLERSLIE,601 WYANOKE AVE,BALTIMORE,MD,21218,43A,43,7,8,6,4,,,,9,,OTHER,0,,0,
3000038,3,Baltimore City,9003,SCHOOL #51 WAVERLY ELEM,3400 ELLERSLIE AVE-ENTRANCE 34TH ST,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000038,3,Baltimore City,9004,SCHOOL #51 WAVERLY ELEM,3400 ELLERSLIE AVE-ENTRANCE 34TH ST,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000040,3,Baltimore City,9005,SCHOOL #410 MERVO TECH HIGH,3500 HILLEN RD - ENTRANCE TIVOLY AVE,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000040,3,Baltimore City,9006,SCHOOL #410 MERVO TECH HIGH,3500 HILLEN RD - ENTRANCE TIVOLY AVE,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000040,3,Baltimore City,9007,SCHOOL #410 MERVO TECH HIGH,3500 HILLEN RD - ENTRANCE TIVOLY AVE,BALTIMORE,MD,21218,45,45,7,8,6,14,,,,9,,SCHOOL,0,,0,
750000425,3,Baltimore City,9008,REACH PARTNERSHIP - COMMUNITY SPACE,2555 HARFORD ROAD,BALTIMORE,MD,21218,45,45,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000044,3,Baltimore City,9009,SCHOOL #15 STADIUM SCHOOL,1400 EXETER HALL AVE,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000045,3,Baltimore City,9010,ENGINE HOUSE #31,3123 GREENMOUNT AVE,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,FIRE STATION,0,,0,
3000044,3,Baltimore City,9011,SCHOOL #15 STADIUM SCHOOL,1400 EXETER HALL AVE,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
750000425,3,Baltimore City,9012,REACH PARTNERSHIP - COMMUNITY SPACE,2555 HARFORD ROAD,BALTIMORE,MD,21218,43A,43,7,8,6,14,,,,9,,SCHOOL,0,,0,
3000048,3,Baltimore City,9013,SCHOOL #7 CECIL ELEM,2000 CECIL AVE,BALTIMORE,MD,21218,45,45,7,8,6,12,,,,9,,SCHOOL,0,,0,
3000048,3,Baltimore City,9014,SCHOOL #7 CECIL ELEM,2000 CECIL AVE,BALTIMORE,MD,21218,43A,43,7,8,6,12,,,,9,,SCHOOL,0,,0,
3000030,3,Baltimore City,9015,SCHOOL #250 DR. BERNARD HARRIS SR ELEM,1400 N CAROLINE ST,BALTIMORE,MD,21213,45,45,7,8,6,12,,,,9,,SCHOOL,0,,0,
3000051,3,Baltimore City,10001,SCHOOL #16 JOHNSTON SQ ELEM,1101 VALLEY ST,BALTIMORE,MD,21202,45,45,7,8,6,12,,,,10,,SCHOOL,0,,0,
3000052,3,Baltimore City,10002,NEW WATERS TOWER APARTMENTS,1400 E MADISON ST,BALTIMORE,MD,21205,45,45,7,8,6,12,,,,10,,SENIOR CENTER,0,,0,
3000053,3,Baltimore City,10003,LATROBE HOMES COMMUNITY CENTER,900 E MADISON ST,BALTIMORE,MD,21202,46,46,7,8,6,12,,,,10,,COMMUNITY CENTER,0,,0,
